embedding_id,source_type,source_id,text_chunk,chunk_index,token_count,model,vector_dim,created_at
EMB000110,doctor,DOC00095,"Dr. Dr. Pooja Reddy, Consultant Pulmonology at Pulmonology. Qualification: MBBS, MS. Experience: 19 years. Consultation fee: ₹700. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000111,doctor,DOC00096,"Dr. Dr. Priya Rao, Pulmonology Specialist at Pulmonology. Qualification: MBBS, DM. Experience: 22 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000112,doctor,DOC00097,"Dr. Dr. Vikram Reddy, Pulmonology Specialist at Pulmonology. Qualification: MBBS, DM. Experience: 8 years. Consultation fee: ₹800. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000113,doctor,DOC00098,"Dr. Dr. Rajesh Iyer, Consultant Pulmonology at Pulmonology. Qualification: MBBS, MD. Experience: 14 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000114,doctor,DOC00099,"Dr. Dr. Nisha Pillai, Pulmonology Specialist at Pulmonology. Qualification: MBBS, MD. Experience: 11 years. Consultation fee: ₹1200. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000115,doctor,DOC00100,"Dr. Dr. Sunita Sharma, Consultant Plastic Surgery at Plastic Surgery. Qualification: MBBS, DNB. Experience: 9 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000116,doctor,DOC00101,"Dr. Dr. Meena Rao, Plastic Surgery Specialist at Plastic Surgery. Qualification: MBBS, DM. Experience: 20 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000117,doctor,DOC00102,"Dr. Dr. Kavita Menon, Plastic Surgery Specialist at Plastic Surgery. Qualification: MBBS, MS. Experience: 17 years. Consultation fee: ₹600. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000118,doctor,DOC00103,"Dr. Dr. Suresh Verma, Plastic Surgery Specialist at Plastic Surgery. Qualification: MBBS, MS. Experience: 12 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000119,doctor,DOC00104,"Dr. Dr. Ravi Rao, Consultant Plastic Surgery at Plastic Surgery. Qualification: MBBS, MS. Experience: 16 years. Consultation fee: ₹1200. Available: Mon-Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000120,doctor,DOC00105,"Dr. Dr. Rohit Sharma, Plastic Surgery Specialist at Plastic Surgery. Qualification: MBBS, MS. Experience: 8 years. Consultation fee: ₹1000. Available: Mon,Wed,Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000121,doctor,DOC00106,"Dr. Dr. Anita Menon, Consultant Ophthalmology at Ophthalmology. Qualification: MBBS, MD. Experience: 20 years. Consultation fee: ₹600. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000122,doctor,DOC00107,"Dr. Dr. Kavita Verma, Consultant Ophthalmology at Ophthalmology. Qualification: MBBS, DM. Experience: 30 years. Consultation fee: ₹700. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000123,doctor,DOC00108,"Dr. Dr. Arjun Reddy, Consultant Ophthalmology at Ophthalmology. Qualification: MBBS, DNB. Experience: 15 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000124,doctor,DOC00109,"Dr. Dr. Nisha Iyer, Ophthalmology Specialist at Ophthalmology. Qualification: MBBS, MD. Experience: 4 years. Consultation fee: ₹300. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000125,doctor,DOC00110,"Dr. Dr. Deepa Sharma, Anesthesiology Specialist at Anesthesiology. Qualification: MBBS, MCh. Experience: 5 years. Consultation fee: ₹1500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000126,doctor,DOC00111,"Dr. Dr. Nisha Das, Anesthesiology Specialist at Anesthesiology. Qualification: MBBS, MCh. Experience: 20 years. Consultation fee: ₹800. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000127,doctor,DOC00112,"Dr. Dr. Nisha Reddy, Psychiatry Specialist at Psychiatry. Qualification: MBBS, DNB. Experience: 22 years. Consultation fee: ₹500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000128,doctor,DOC00113,"Dr. Dr. Kavita Pillai, Consultant Psychiatry at Psychiatry. Qualification: MBBS, MS. Experience: 30 years. Consultation fee: ₹800. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000129,doctor,DOC00114,"Dr. Dr. Rohit Gupta, Psychiatry Specialist at Psychiatry. Qualification: MBBS, DM. Experience: 22 years. Consultation fee: ₹300. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000130,doctor,DOC00115,"Dr. Dr. Ravi Patel, Psychiatry Specialist at Psychiatry. Qualification: MBBS, MCh. Experience: 28 years. Consultation fee: ₹500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000131,doctor,DOC00116,"Dr. Dr. Meena Hegde, Psychiatry Specialist at Psychiatry. Qualification: MBBS, DM. Experience: 11 years. Consultation fee: ₹1000. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000132,doctor,DOC00117,"Dr. Dr. Kavita Patel, Consultant Radiology at Radiology. Qualification: MBBS, DNB. Experience: 5 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000133,doctor,DOC00118,"Dr. Dr. Suresh Menon, Consultant Radiology at Radiology. Qualification: MBBS, MCh. Experience: 9 years. Consultation fee: ₹300. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000134,doctor,DOC00119,"Dr. Dr. Rajesh Iyer, Consultant Radiology at Radiology. Qualification: MBBS, MD. Experience: 13 years. Consultation fee: ₹300. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000135,doctor,DOC00120,"Dr. Dr. Arjun Pillai, Radiology Specialist at Radiology. Qualification: MBBS, MS. Experience: 28 years. Consultation fee: ₹400. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000136,doctor,DOC00121,"Dr. Dr. Meena Singh, Epileptologist at Neurology. Qualification: MBBS, MS. Experience: 17 years. Consultation fee: ₹800. Available: Mon-Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000137,doctor,DOC00122,"Dr. Dr. Nisha Pillai, Movement Disorder Specialist at Neurology. Qualification: MBBS, DNB. Experience: 19 years. Consultation fee: ₹500. Available: Mon,Wed,Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000138,doctor,DOC00123,"Dr. Dr. Kiran Pillai, Movement Disorder Specialist at Neurology. Qualification: MBBS, DNB. Experience: 3 years. Consultation fee: ₹800. Available: Tue,Thu,Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000139,doctor,DOC00124,"Dr. Dr. Nisha Kumar, Stroke Specialist at Neurology. Qualification: MBBS, DM. Experience: 27 years. Consultation fee: ₹700. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000140,doctor,DOC00125,"Dr. Dr. Deepa Das, Movement Disorder Specialist at Neurology. Qualification: MBBS, MCh. Experience: 27 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000141,doctor,DOC00126,"Dr. Dr. Rajesh Reddy, Epileptologist at Neurology. Qualification: MBBS, MS. Experience: 30 years. Consultation fee: ₹1500. Available: Mon-Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000142,doctor,DOC00127,"Dr. Dr. Sunita Pillai, Psychiatry Specialist at Psychiatry. Qualification: MBBS, MCh. Experience: 9 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000143,doctor,DOC00128,"Dr. Dr. Suresh Verma, Psychiatry Specialist at Psychiatry. Qualification: MBBS, MD. Experience: 9 years. Consultation fee: ₹800. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000144,doctor,DOC00129,"Dr. Dr. Pooja Singh, Consultant Psychiatry at Psychiatry. Qualification: MBBS, MD. Experience: 20 years. Consultation fee: ₹400. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000145,doctor,DOC00130,"Dr. Dr. Pooja Bhat, Psychiatry Specialist at Psychiatry. Qualification: MBBS, MS. Experience: 16 years. Consultation fee: ₹400. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000146,doctor,DOC00131,"Dr. Dr. Kavita Menon, Consultant Psychiatry at Psychiatry. Qualification: MBBS, DNB. Experience: 4 years. Consultation fee: ₹600. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000147,doctor,DOC00132,"Dr. Dr. Suresh Joshi, Psychiatry Specialist at Psychiatry. Qualification: MBBS, DNB. Experience: 24 years. Consultation fee: ₹1500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000148,doctor,DOC00133,"Dr. Dr. Pooja Patel, Consultant Ophthalmology at Ophthalmology. Qualification: MBBS, DM. Experience: 8 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000149,doctor,DOC00134,"Dr. Dr. Ravi Sharma, Ophthalmology Specialist at Ophthalmology. Qualification: MBBS, MD. Experience: 18 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000150,doctor,DOC00135,"Dr. Dr. Kiran Verma, Ophthalmology Specialist at Ophthalmology. Qualification: MBBS, DNB. Experience: 14 years. Consultation fee: ₹500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000151,doctor,DOC00136,"Dr. Dr. Vikram Menon, Consultant Ophthalmology at Ophthalmology. Qualification: MBBS, MCh. Experience: 13 years. Consultation fee: ₹600. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000152,doctor,DOC00137,"Dr. Dr. Anita Pillai, Gynecologic Oncologist at Gynecology. Qualification: MBBS, MS. Experience: 6 years. Consultation fee: ₹600. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000153,doctor,DOC00138,"Dr. Dr. Kavita Kumar, Obstetrician at Gynecology. Qualification: MBBS, MCh. Experience: 11 years. Consultation fee: ₹400. Available: Tue,Thu,Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000154,doctor,DOC00139,"Dr. Dr. Sunita Singh, Gynecologic Oncologist at Gynecology. Qualification: MBBS, MCh. Experience: 19 years. Consultation fee: ₹500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000155,doctor,DOC00140,"Dr. Dr. Vikram Kumar, Gynecologic Oncologist at Gynecology. Qualification: MBBS, MD. Experience: 29 years. Consultation fee: ₹800. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000156,doctor,DOC00141,"Dr. Dr. Pooja Iyer, Obstetrician at Gynecology. Qualification: MBBS, MS. Experience: 28 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000157,doctor,DOC00142,"Dr. Dr. Rajesh Patel, Gynecologic Oncologist at Gynecology. Qualification: MBBS, MS. Experience: 20 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000158,doctor,DOC00143,"Dr. Dr. Deepa Iyer, Anesthesiology Specialist at Anesthesiology. Qualification: MBBS, DNB. Experience: 29 years. Consultation fee: ₹300. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000159,doctor,DOC00144,"Dr. Dr. Rohit Sharma, Anesthesiology Specialist at Anesthesiology. Qualification: MBBS, DNB. Experience: 27 years. Consultation fee: ₹500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000160,doctor,DOC00145,"Dr. Dr. Vikram Menon, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, MD. Experience: 5 years. Consultation fee: ₹400. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000161,doctor,DOC00146,"Dr. Dr. Arun Joshi, Gastroenterology Specialist at Gastroenterology. Qualification: MBBS, MD. Experience: 23 years. Consultation fee: ₹400. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000162,doctor,DOC00147,"Dr. Dr. Nisha Nair, Gastroenterology Specialist at Gastroenterology. Qualification: MBBS, MCh. Experience: 13 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000163,doctor,DOC00148,"Dr. Dr. Kavita Reddy, Gastroenterology Specialist at Gastroenterology. Qualification: MBBS, MS. Experience: 21 years. Consultation fee: ₹1000. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000164,doctor,DOC00149,"Dr. Dr. Pooja Reddy, Sports Medicine Specialist at Orthopedics. Qualification: MBBS, DM. Experience: 22 years. Consultation fee: ₹700. Available: Mon-Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000165,doctor,DOC00150,"Dr. Dr. Ravi Verma, Sports Medicine Specialist at Orthopedics. Qualification: MBBS, DNB. Experience: 18 years. Consultation fee: ₹800. Available: Mon-Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000166,doctor,DOC00151,"Dr. Dr. Vikram Hegde, Joint Replacement Surgeon at Orthopedics. Qualification: MBBS, DM. Experience: 11 years. Consultation fee: ₹1000. Available: Mon,Wed,Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000167,doctor,DOC00152,"Dr. Dr. Kavita Verma, Spine Surgeon at Orthopedics. Qualification: MBBS, MCh. Experience: 19 years. Consultation fee: ₹400. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000168,doctor,DOC00153,"Dr. Dr. Pooja Patel, Joint Replacement Surgeon at Orthopedics. Qualification: MBBS, DNB. Experience: 5 years. Consultation fee: ₹1200. Available: Mon,Wed,Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000169,doctor,DOC00154,"Dr. Dr. Kavita Pillai, Spine Surgeon at Orthopedics. Qualification: MBBS, MD. Experience: 19 years. Consultation fee: ₹1200. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000170,doctor,DOC00155,"Dr. Dr. Anita Das, Nephrology Specialist at Nephrology. Qualification: MBBS, DNB. Experience: 26 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000171,doctor,DOC00156,"Dr. Dr. Priya Rao, Nephrology Specialist at Nephrology. Qualification: MBBS, DNB. Experience: 19 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000172,doctor,DOC00157,"Dr. Dr. Anita Reddy, Consultant Nephrology at Nephrology. Qualification: MBBS, MD. Experience: 9 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000173,doctor,DOC00158,"Dr. Dr. Meena Das, Consultant Nephrology at Nephrology. Qualification: MBBS, MS. Experience: 8 years. Consultation fee: ₹1200. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000174,doctor,DOC00159,"Dr. Dr. Anita Nair, Urology Specialist at Urology. Qualification: MBBS, DM. Experience: 6 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000175,doctor,DOC00160,"Dr. Dr. Deepa Iyer, Urology Specialist at Urology. Qualification: MBBS, MS. Experience: 17 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000176,doctor,DOC00161,"Dr. Dr. Ravi Patel, Urology Specialist at Urology. Qualification: MBBS, MCh. Experience: 29 years. Consultation fee: ₹1200. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000177,doctor,DOC00162,"Dr. Dr. Arun Verma, Consultant Urology at Urology. Qualification: MBBS, MD. Experience: 29 years. Consultation fee: ₹400. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000178,doctor,DOC00163,"Dr. Dr. Pooja Patel, Urology Specialist at Urology. Qualification: MBBS, DM. Experience: 29 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000179,doctor,DOC00164,"Dr. Dr. Vikram Patel, Urology Specialist at Urology. Qualification: MBBS, DNB. Experience: 30 years. Consultation fee: ₹600. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000180,doctor,DOC00165,"Dr. Dr. Kiran Patel, Neonatologist at Pediatrics. Qualification: MBBS, MS. Experience: 28 years. Consultation fee: ₹800. Available: Mon-Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000181,doctor,DOC00166,"Dr. Dr. Rajesh Reddy, Pediatric Cardiologist at Pediatrics. Qualification: MBBS, DM. Experience: 6 years. Consultation fee: ₹800. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000182,doctor,DOC00167,"Dr. Dr. Arjun Pillai, Pediatric Cardiologist at Pediatrics. Qualification: MBBS, DM. Experience: 10 years. Consultation fee: ₹700. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000183,doctor,DOC00168,"Dr. Dr. Suresh Patel, Pediatric Cardiologist at Pediatrics. Qualification: MBBS, MCh. Experience: 6 years. Consultation fee: ₹400. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000184,doctor,DOC00169,"Dr. Dr. Deepa Rao, Pediatric Cardiologist at Pediatrics. Qualification: MBBS, MS. Experience: 19 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000185,doctor,DOC00170,"Dr. Dr. Anita Gupta, Surgical Oncologist at Oncology. Qualification: MBBS, MD. Experience: 13 years. Consultation fee: ₹400. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000186,doctor,DOC00171,"Dr. Dr. Arun Das, Medical Oncologist at Oncology. Qualification: MBBS, MS. Experience: 8 years. Consultation fee: ₹600. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000187,doctor,DOC00172,"Dr. Dr. Arjun Das, Surgical Oncologist at Oncology. Qualification: MBBS, MD. Experience: 26 years. Consultation fee: ₹800. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000188,doctor,DOC00173,"Dr. Dr. Pooja Verma, Radiation Oncologist at Oncology. Qualification: MBBS, DNB. Experience: 23 years. Consultation fee: ₹1200. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000189,doctor,DOC00174,"Dr. Dr. Priya Menon, Surgical Oncologist at Oncology. Qualification: MBBS, MD. Experience: 9 years. Consultation fee: ₹700. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000190,doctor,DOC00175,"Dr. Dr. Deepa Gupta, Medical Oncologist at Oncology. Qualification: MBBS, DNB. Experience: 13 years. Consultation fee: ₹300. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000191,doctor,DOC00176,"Dr. Dr. Vikram Singh, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, MS. Experience: 27 years. Consultation fee: ₹1200. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000192,doctor,DOC00177,"Dr. Dr. Rohit Gupta, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, MS. Experience: 28 years. Consultation fee: ₹1200. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
